timestamp,event_type,value
11.295510053634644,mouse_move,"""1407,1008"""
11.307331085205078,mouse_move,"""1422,1006"""
11.313810110092163,mouse_move,"""1437,1003"""
11.319885492324829,mouse_move,"""1453,1000"""
11.32586121559143,mouse_move,"""1468,997"""
11.331840991973877,mouse_move,"""1481,995"""
11.338067531585693,mouse_move,"""1496,993"""
11.350223064422607,mouse_move,"""1510,993"""
11.356311321258545,mouse_move,"""1523,992"""
11.36434531211853,mouse_move,"""1533,991"""
11.371350288391113,mouse_move,"""1546,991"""
11.378350496292114,mouse_move,"""1558,989"""
11.385263919830322,mouse_move,"""1568,988"""
11.393347024917603,mouse_move,"""1580,988"""
11.39980673789978,mouse_move,"""1590,988"""
11.404840469360352,mouse_move,"""1603,988"""
11.410855054855347,mouse_move,"""1613,988"""
11.419927597045898,mouse_move,"""1622,988"""
11.428191184997559,mouse_move,"""1630,988"""
11.435210943222046,mouse_move,"""1637,988"""
11.441300868988037,mouse_move,"""1642,988"""
11.447360515594482,mouse_move,"""1646,989"""
11.453365087509155,mouse_move,"""1649,989"""
11.459393501281738,mouse_move,"""1651,989"""
11.471640348434448,mouse_move,"""1653,989"""
11.477706909179688,mouse_move,"""1654,989"""
11.483782768249512,mouse_move,"""1655,990"""
11.492726564407349,mouse_move,"""1655,990"""
11.507058382034302,mouse_move,"""1656,991"""
11.741796255111694,mouse_move,"""1647,992"""
11.74945330619812,mouse_move,"""1632,993"""
11.75677490234375,mouse_move,"""1615,997"""
11.76309609413147,mouse_move,"""1593,1002"""
11.770171403884888,mouse_move,"""1567,1007"""
11.777941942214966,mouse_move,"""1541,1012"""
11.78505277633667,mouse_move,"""1513,1020"""
11.79205584526062,mouse_move,"""1484,1025"""
11.79940676689148,mouse_move,"""1454,1033"""
11.806103706359863,mouse_move,"""1423,1040"""
11.814110279083252,mouse_move,"""1394,1046"""
11.821108341217041,mouse_move,"""1364,1051"""
11.828639030456543,mouse_move,"""1338,1057"""
11.835814237594604,mouse_move,"""1315,1060"""
11.84190559387207,mouse_move,"""1295,1065"""
11.848011255264282,mouse_move,"""1280,1067"""
11.854087114334106,mouse_move,"""1265,1070"""
11.860156774520874,mouse_move,"""1255,1073"""
11.872369766235352,mouse_move,"""1248,1074"""
11.878345727920532,mouse_move,"""1240,1076"""
11.884660005569458,mouse_move,"""1237,1076"""
11.890317678451538,mouse_move,"""1235,1077"""
11.896116495132446,mouse_move,"""1232,1077"""
11.907651901245117,mouse_move,"""1228,1078"""
12.15652346611023,mouse_click,Button.left
12.506818294525146,key_press,Key.ctrl_l
13.015975713729858,key_press,'\x03'
0.34044337272644043,key_press,Key.alt_l
0.5097436904907227,key_press,Key.tab
1.8324997425079346,key_press,'x'
1.9699232578277588,key_press,'x'
2.692011594772339,key_press,Key.backspace
3.207446813583374,key_press,Key.backspace
3.2235443592071533,key_press,Key.backspace
3.2554285526275635,key_press,Key.backspace
3.298231840133667,key_press,Key.backspace
3.316521644592285,key_press,Key.backspace
3.3486335277557373,key_press,Key.backspace
3.3802742958068848,key_press,Key.backspace
3.4098894596099854,key_press,Key.backspace
3.4420013427734375,key_press,Key.backspace
3.473491668701172,key_press,Key.backspace
3.511594295501709,key_press,Key.backspace
3.537393569946289,key_press,Key.backspace
3.567201852798462,key_press,Key.backspace
3.5988049507141113,key_press,Key.backspace
3.6322593688964844,key_press,Key.backspace
3.662407159805298,key_press,Key.backspace
3.6914613246917725,key_press,Key.backspace
3.858147144317627,key_press,Key.backspace
4.349899530410767,key_press,Key.backspace
4.389978647232056,key_press,Key.backspace
4.410236358642578,key_press,Key.backspace
5.770841360092163,key_press,'x'
5.893769979476929,key_press,'x'
5.989135026931763,key_press,'x'
6.041942119598389,key_press,'x'
6.223599910736084,key_press,Key.space
6.399609565734863,key_press,'x'
6.580219507217407,key_press,'x'
6.7226433753967285,key_press,Key.space
7.072718620300293,key_press,'x'
7.222996950149536,key_press,Key.space
7.910503387451172,key_press,'x'
8.085172891616821,key_press,'x'
8.254658937454224,key_press,'x'
8.428305387496948,key_press,'x'
8.451370477676392,key_press,'x'
8.592024564743042,key_press,'x'
8.76381778717041,key_press,'x'
8.91137957572937,key_press,Key.space
9.476091384887695,key_press,'x'
9.596385478973389,key_press,'x'
9.928232669830322,key_press,'x'
10.002052068710327,key_press,'x'
10.262256860733032,key_press,'x'
10.728891611099243,key_press,Key.backspace
11.026033878326416,key_press,'x'
11.166840314865112,key_press,'x'
11.283250093460083,key_press,'x'
11.472070455551147,key_press,'x'
11.744803190231323,key_press,'x'
12.009845733642578,key_press,Key.space
12.658975601196289,key_press,'x'
12.722931623458862,key_press,'x'
12.811890363693237,key_press,'x'
13.035647630691528,key_press,Key.space
13.254785060882568,key_press,'x'
13.505704879760742,key_press,Key.space
13.614503383636475,key_press,'x'
13.741674423217773,key_press,'x'
13.894644975662231,key_press,Key.space
14.348081350326538,key_press,'x'
14.534781455993652,key_press,'x'
14.724945068359375,key_press,'x'
14.895724773406982,key_press,'x'
15.150582551956177,key_press,'x'
15.395820140838623,key_press,'x'
15.518285751342773,key_press,Key.space
15.753492832183838,key_press,'x'
15.934881448745728,key_press,'x'
16.14228343963623,key_press,'x'
16.48049235343933,key_press,'x'
16.65064311027527,key_press,'x'
16.771729230880737,key_press,'x'
17.855051517486572,key_press,'x'
18.050668954849243,key_press,'x'
18.756457805633545,key_press,'x'
18.90553641319275,key_press,'x'
19.05005431175232,key_press,'x'
19.47201919555664,key_press,'x'
19.712307929992676,key_press,Key.space
20.659777641296387,key_press,'x'
20.83214569091797,key_press,'x'
21.177709817886353,key_press,'x'
21.28781032562256,key_press,'x'
21.765408277511597,key_press,'x'
21.94136667251587,key_press,'x'
22.050716638565063,key_press,'x'
22.20282554626465,key_press,Key.space
22.597156524658203,key_press,'x'
22.94130253791809,key_press,'x'
23.21005368232727,key_press,'x'
23.363480806350708,key_press,'x'
23.49173617362976,key_press,'x'
23.6915500164032,key_press,'x'
25.124012231826782,key_press,Key.backspace
25.43523907661438,key_press,'x'
25.61665630340576,key_press,'x'
25.797189950942993,key_press,'x'
25.912589073181152,key_press,Key.space
26.501055002212524,key_press,'x'
26.62829899787903,key_press,'x'
26.772330045700073,key_press,'x'
26.898441314697266,key_press,Key.space
27.503775119781494,key_press,'x'
27.661730766296387,key_press,'x'
27.941222429275513,key_press,'x'
28.099801063537598,key_press,'x'
28.644646883010864,key_press,'x'
28.88180899620056,key_press,'x'
29.19172167778015,key_press,'x'
29.323127269744873,key_press,Key.space
30.182207584381104,key_press,'x'
30.342570304870605,key_press,'x'
30.46742558479309,key_press,'x'
30.624611139297485,key_press,'x'
30.78426504135132,key_press,'x'
31.012848377227783,key_press,'x'
31.203126430511475,key_press,'x'
31.39550542831421,key_press,'x'
31.558239936828613,key_press,Key.space
32.1455454826355,key_press,'x'
32.247148275375366,key_press,'x'
32.39597725868225,key_press,'x'
32.58549404144287,key_press,Key.space
33.13411068916321,key_press,'x'
33.322936058044434,key_press,'x'
33.50417995452881,key_press,'x'
33.69467878341675,key_press,'x'
33.92521095275879,key_press,Key.space
34.97731423377991,key_press,'x'
35.211076498031616,key_press,Key.space
35.39592981338501,key_press,'x'
35.58129143714905,key_press,Key.space
35.81823396682739,key_press,'x'
35.96104598045349,key_press,'x'
36.18451809883118,key_press,Key.space
37.03815484046936,key_press,'x'
37.16464614868164,key_press,'x'
37.56894278526306,key_press,'x'
37.72042107582092,key_press,'x'
38.115477085113525,key_press,'x'
38.24162721633911,key_press,'x'
38.45058488845825,key_press,'x'
38.72208881378174,key_press,'x'
38.88320446014404,key_press,Key.space
39.816051721572876,key_press,'x'
40.0675733089447,key_press,'x'
40.26385283470154,key_press,Key.space
40.63528776168823,key_press,'x'
40.78656792640686,key_press,'x'
41.05679512023926,key_press,'x'
41.28820300102234,key_press,'x'
41.48859262466431,key_press,'x'
41.61552810668945,key_press,'x'
41.726982831954956,key_press,Key.space
41.897687673568726,key_press,'x'
41.95822548866272,key_press,'x'
42.07347846031189,key_press,'x'
42.22626876831055,key_press,Key.space
42.862812519073486,key_press,'x'
43.23861575126648,key_press,Key.backspace
43.35881471633911,key_press,'x'
43.68741250038147,key_press,'x'
43.86791205406189,key_press,'x'
43.989073514938354,key_press,'x'
44.29836392402649,key_press,'x'
44.70330834388733,key_press,Key.backspace
44.84367632865906,key_press,'x'
44.978142738342285,key_press,'x'
45.75604867935181,key_press,'x'
45.9631781578064,key_press,Key.space
46.633817195892334,key_press,'x'
46.75159502029419,key_press,'x'
46.98860740661621,key_press,'x'
47.063536405563354,key_press,Key.space
47.254491567611694,key_press,'x'
47.34736776351929,key_press,'x'
47.53620767593384,key_press,'x'
47.6616096496582,key_press,'x'
47.8969783782959,key_press,'x'
48.02603363990784,key_press,'x'
48.1768217086792,key_press,'x'
48.30210876464844,key_press,'x'
48.663283824920654,key_press,'x'
48.817245960235596,key_press,'x'
48.83668112754822,key_press,'x'
49.043373346328735,key_press,'x'
49.15282416343689,key_press,Key.space
49.851166009902954,key_press,'x'
50.33791637420654,key_press,Key.space
50.44127130508423,key_press,'x'
50.65894961357117,key_press,'x'
50.90983724594116,key_press,'x'
51.10715889930725,key_press,'x'
51.323630571365356,key_press,'x'
51.509472370147705,key_press,'x'
51.706852197647095,key_press,Key.space
52.5917010307312,key_press,'x'
52.843424558639526,key_press,'x'
52.98546743392944,key_press,'x'
53.128390312194824,key_press,'x'
53.35445547103882,key_press,'x'
53.546907901763916,key_press,Key.space
54.86369180679321,key_press,'x'
54.998114824295044,key_press,'x'
55.16743516921997,key_press,'x'
55.38806390762329,key_press,'x'
55.57365083694458,key_press,'x'
55.689916133880615,key_press,Key.space
56.04280138015747,key_press,'x'
56.4273464679718,key_press,'x'
56.92557382583618,key_press,'x'
57.14428949356079,key_press,'x'
57.30097937583923,key_press,'x'
57.52227330207825,key_press,'x'
57.84446382522583,key_press,'x'
57.967676877975464,key_press,Key.space
58.884525775909424,key_press,'x'
59.06571054458618,key_press,'x'
59.368826389312744,key_press,'x'
59.54404854774475,key_press,'x'
59.726096391677856,key_press,Key.space
59.92609214782715,key_press,'x'
60.18951344490051,key_press,'x'
60.39076066017151,key_press,'x'
60.59790062904358,key_press,'x'
60.78252673149109,key_press,Key.space
61.019609212875366,key_press,'x'
61.17373442649841,key_press,'x'
61.28822731971741,key_press,'x'
61.46143913269043,key_press,Key.space
62.00504660606384,key_press,'x'
62.225008964538574,key_press,'x'
62.47553205490112,key_press,'x'
62.786296367645264,key_press,Key.space
62.95426392555237,key_press,'x'
63.27300548553467,key_press,'x'
63.72607183456421,key_press,'x'
63.89651131629944,key_press,'x'
63.95547842979431,key_press,'x'
64.1756682395935,key_press,Key.space
64.50371789932251,key_press,'x'
64.75495862960815,key_press,'x'
65.05020809173584,key_press,'x'
65.20895791053772,key_press,Key.space
66.89954972267151,key_press,'x'
67.00381922721863,key_press,'x'
67.08577418327332,key_press,'x'
67.21497130393982,key_press,Key.space
67.61991858482361,key_press,'x'
67.80292892456055,key_press,'x'
67.89601945877075,key_press,'x'
68.05159544944763,key_press,'x'
68.30373620986938,key_press,Key.space
68.4950361251831,key_press,'x'
68.62705612182617,key_press,'x'
68.75419211387634,key_press,Key.space
69.06379103660583,key_press,'x'
69.25783562660217,key_press,'x'
69.4922935962677,key_press,Key.space
69.71632146835327,key_press,'x'
70.01725792884827,key_press,'x'
70.18111109733582,key_press,'x'
70.35123300552368,key_press,'x'
70.61409211158752,key_press,Key.space
71.36490797996521,key_press,'x'
71.69243717193604,key_press,'x'
71.76889657974243,key_press,'x'
71.89414548873901,key_press,'x'
72.02934193611145,key_press,Key.space
72.6163501739502,key_press,'x'
72.81046676635742,key_press,'x'
72.96317458152771,key_press,'x'
73.17602229118347,key_press,'x'
73.34898519515991,key_press,'x'
73.5058183670044,key_press,'x'
73.61080837249756,key_press,Key.space
73.87187170982361,key_press,'x'
73.9467990398407,key_press,'x'
74.06357860565186,key_press,'x'
74.22517657279968,key_press,Key.space
74.82717227935791,key_press,'x'
74.95774722099304,key_press,'x'
75.19360971450806,key_press,'x'
75.35630869865417,key_press,'x'
75.46211743354797,key_press,'x'
75.63192844390869,key_press,'x'
75.81680130958557,key_press,'x'
75.99791717529297,key_press,'x'
76.11723351478577,key_press,'x'
76.28691816329956,key_press,'x'
76.52059078216553,key_press,Key.space
78.69949388504028,key_press,'x'
78.97256255149841,key_press,'x'
79.27316784858704,key_press,'x'
79.42890548706055,key_press,Key.space
79.61169791221619,key_press,'x'
80.06780004501343,key_press,Key.backspace
80.42766857147217,key_press,'x'
80.82459688186646,key_press,Key.backspace
80.99538064002991,key_press,'x'
81.08365440368652,key_press,'x'
81.31826710700989,key_press,'x'
81.77271580696106,key_press,'x'
81.94253301620483,key_press,'x'
83.21205449104309,key_press,'x'
83.36445236206055,key_press,'x'
84.83677911758423,key_press,'x'
84.93197393417358,key_press,'x'
85.28098630905151,key_press,'x'
85.71813869476318,key_press,'x'
85.8703362941742,key_press,'x'
86.04282116889954,key_press,'x'
86.10802125930786,key_press,Key.space
87.11177968978882,key_press,'x'
87.53818821907043,key_press,'x'
87.76882576942444,key_press,'x'
87.93560004234314,key_press,'x'
88.00137376785278,key_press,'x'
88.22399926185608,key_press,'x'
88.43381237983704,key_press,Key.space
89.48860716819763,key_press,'x'
89.59695625305176,key_press,'x'
89.93009829521179,key_press,'x'
90.10070967674255,key_press,'x'
90.3631579875946,key_press,'x'
90.48256063461304,key_press,'x'
90.63431692123413,key_press,'x'
90.81778383255005,key_press,Key.space
91.03549289703369,key_press,'x'
91.1467809677124,key_press,'x'
91.19701075553894,key_press,'x'
91.40292692184448,key_press,Key.space
92.25221729278564,key_press,'x'
92.35011553764343,key_press,'x'
92.84897923469543,key_press,'x'
93.0309464931488,key_press,'x'
93.20643186569214,key_press,Key.space
93.36169648170471,key_press,'x'
93.57810139656067,key_press,Key.space
94.17707204818726,key_press,'x'
94.60418105125427,key_press,'x'
94.78479838371277,key_press,'x'
94.95951652526855,key_press,Key.space
96.26163148880005,key_press,'x'
96.44152426719666,key_press,'x'
96.59956312179565,key_press,'x'
96.80015540122986,key_press,'x'
96.85406827926636,key_press,'x'
97.07583570480347,key_press,'x'
97.08950972557068,key_press,Key.space
97.27600121498108,key_press,'x'
97.44756770133972,key_press,'x'
97.69657135009766,key_press,'x'
97.9412350654602,key_press,'x'
98.33228826522827,key_press,Key.backspace
98.57310891151428,key_press,'x'
98.75491118431091,key_press,'x'
98.94072651863098,key_press,Key.space
99.59875679016113,key_press,'x'
99.74156928062439,key_press,'x'
99.86549115180969,key_press,'x'
99.9878761768341,key_press,Key.space
100.1949417591095,key_press,'x'
100.3340904712677,key_press,'x'
100.39002132415771,key_press,'x'
100.55068230628967,key_press,Key.space
100.94281244277954,key_press,'x'
101.18293833732605,key_press,'x'
101.361337184906,key_press,'x'
101.5466377735138,key_press,'x'
101.88031363487244,key_press,'x'
101.98813557624817,key_press,'x'
102.12038850784302,key_press,'x'
102.32355833053589,key_press,'x'
102.49376511573792,key_press,Key.space
103.61933517456055,key_press,'x'
103.8480818271637,key_press,'x'
103.94554615020752,key_press,'x'
104.06610083580017,key_press,Key.space
104.18462872505188,key_press,'x'
104.31690430641174,key_press,'x'
104.54343962669373,key_press,'x'
104.92046523094177,key_press,'x'
105.10570073127747,key_press,'x'
105.37658500671387,key_press,'x'
105.48920202255249,key_press,Key.space
105.81346774101257,key_press,'x'
106.18663740158081,key_press,'x'
106.33084177970886,key_press,Key.space
107.09814786911011,key_press,'x'
107.28575038909912,key_press,'x'
107.55679559707642,key_press,'x'
107.8494336605072,key_press,'x'
108.0836238861084,key_press,Key.space
110.24220108985901,key_press,'x'
110.33185386657715,key_press,'x'
110.52208113670349,key_press,Key.space
110.97393608093262,key_press,'x'
111.27448987960815,key_press,'x'
111.52547025680542,key_press,'x'
111.65520715713501,key_press,'x'
111.80219388008118,key_press,'x'
112.04098606109619,key_press,'x'
112.21992087364197,key_press,'x'
112.36734652519226,key_press,Key.space
112.58437275886536,key_press,'x'
112.8288094997406,key_press,Key.space
113.03834700584412,key_press,'x'
113.08485221862793,key_press,'x'
113.26869130134583,key_press,Key.space
113.68577194213867,key_press,'x'
114.06789231300354,key_press,'x'
114.24986219406128,key_press,'x'
114.65058374404907,key_press,'x'
115.0519118309021,key_press,'x'
115.25332880020142,key_press,'x'
115.43187499046326,key_press,'x'
115.72444319725037,key_press,'x'
115.85068798065186,key_press,Key.space
116.3003523349762,key_press,'x'
116.97330236434937,key_press,'x'
117.38409686088562,key_press,'x'
117.51027584075928,key_press,'x'
117.7207522392273,key_press,Key.space
117.97288680076599,key_press,'x'
118.3492374420166,key_press,'x'
118.48774337768555,key_press,'x'
118.68577361106873,key_press,Key.space
120.56724762916565,key_press,'x'
120.71078562736511,key_press,'x'
120.9130642414093,key_press,'x'
120.94169569015503,key_press,'x'
121.07907891273499,key_press,Key.space
121.34824109077454,key_press,'x'
121.47678303718567,key_press,'x'
121.6483199596405,key_press,'x'
121.96411538124084,key_press,'x'
122.1141619682312,key_press,'x'
122.86837840080261,key_press,'x'
123.10456776618958,key_press,'x'
123.26974582672119,key_press,'x'
123.49431014060974,key_press,'x'
123.75092196464539,key_press,Key.space
124.48261380195618,key_press,'x'
124.64874315261841,key_press,'x'
124.8379430770874,key_press,Key.space
124.98873805999756,key_press,'x'
125.0388560295105,key_press,Key.space
125.72813105583191,key_press,'x'
125.8220682144165,key_press,'x'
125.9158627986908,key_press,'x'
126.06193590164185,key_press,Key.space
126.26995134353638,key_press,'x'
126.4413070678711,key_press,'x'
126.68427300453186,key_press,'x'
126.86411666870117,key_press,'x'
126.95361852645874,key_press,Key.space
127.19590544700623,key_press,'x'
127.61402750015259,key_press,Key.backspace
127.70695662498474,key_press,'x'
127.86528968811035,key_press,'x'
128.0857744216919,key_press,'x'
128.27792358398438,key_press,Key.space
129.45411491394043,key_press,'x'
129.6263301372528,key_press,'x'
129.81762218475342,key_press,Key.space
129.9075424671173,key_press,'x'
130.10800123214722,key_press,'x'
130.14354610443115,key_press,'x'
130.28319120407104,key_press,'x'
130.4111771583557,key_press,'x'
130.55157208442688,key_press,Key.space
130.8008794784546,key_press,'x'
130.82438158988953,key_press,'x'
130.96569108963013,key_press,'x'
131.0939130783081,key_press,Key.space
131.25501537322998,key_press,'x'
131.84274435043335,key_press,'x'
132.03551173210144,key_press,'x'
132.1992642879486,key_press,'x'
132.42537140846252,key_press,'x'
132.63396000862122,key_press,'x'
132.75369668006897,key_press,'x'
132.8864107131958,key_press,Key.space
134.25640964508057,key_press,'x'
134.62687468528748,key_press,'x'
135.20906281471252,key_press,'x'
135.37872767448425,key_press,'x'
135.58958506584167,key_press,'x'
135.665287733078,key_press,'x'
135.89706206321716,key_press,'x'
135.98259568214417,key_press,'x'
136.1989824771881,key_press,Key.space
136.4265375137329,key_press,'x'
136.5661747455597,key_press,'x'
136.7573254108429,key_press,'x'
136.812273979187,key_press,'x'
137.03694105148315,key_press,'x'
137.2257101535797,key_press,'x'
137.42275524139404,key_press,'x'
137.58577013015747,key_press,Key.space
138.27256655693054,key_press,'x'
138.4417691230774,key_press,'x'
138.61961007118225,key_press,'x'
138.89779472351074,key_press,'x'
139.08140921592712,key_press,'x'
139.20706248283386,key_press,'x'
139.46318459510803,key_press,'x'
139.70079374313354,key_press,Key.space
140.13954639434814,key_press,'x'
140.31802606582642,key_press,'x'
140.47977590560913,key_press,'x'
140.61394095420837,key_press,Key.space
140.8314826488495,key_press,'x'
141.05011224746704,key_press,'x'
141.25924968719482,key_press,'x'
141.55235886573792,key_press,'x'
141.72158336639404,key_press,'x'
141.80512261390686,key_press,'x'
142.0272388458252,key_press,Key.space
142.2978777885437,key_press,'x'
142.4930465221405,key_press,'x'
143.03411412239075,key_press,'x'
143.13004970550537,key_press,'x'
143.33087515830994,key_press,'x'
143.64151644706726,key_press,'x'
143.7421534061432,key_press,'x'
143.99887132644653,key_press,'x'
144.30201148986816,key_press,'x'
144.4567952156067,key_press,'x'
144.6045663356781,key_press,Key.space
146.47884798049927,key_press,'x'
146.6610164642334,key_press,'x'
146.7683355808258,key_press,'x'
147.00711178779602,key_press,Key.space
147.1917688846588,key_press,'x'
147.37500619888306,key_press,'x'
147.74343490600586,key_press,'x'
147.94102096557617,key_press,'x'
148.11665296554565,key_press,'x'
148.24181509017944,key_press,'x'
148.4445481300354,key_press,'x'
148.63028526306152,key_press,Key.space
149.36612248420715,key_press,'x'
149.5665144920349,key_press,Key.space
149.7229504585266,key_press,'x'
150.09179782867432,key_press,'x'
150.3484869003296,key_press,Key.space
150.62970113754272,key_press,'x'
150.79722428321838,key_press,'x'
150.99357056617737,key_press,'x'
151.10566878318787,key_press,'x'
151.11939024925232,key_press,Key.space
151.65681982040405,key_press,'x'
151.91258645057678,key_press,'x'
152.34884071350098,key_press,'x'
152.69391083717346,key_press,'x'
152.92211031913757,key_press,'x'
153.6991639137268,key_press,'x'
153.92361760139465,key_press,'x'
154.12222981452942,key_press,'x'
154.28428983688354,key_press,'x'
154.40363812446594,key_press,Key.space
154.5460946559906,key_press,'x'
154.71396660804749,key_press,'x'
154.9051537513733,key_press,Key.space
154.99798035621643,key_press,'x'
155.1543288230896,key_press,'x'
155.3770215511322,key_press,'x'
155.59738683700562,key_press,'x'
155.74343585968018,key_press,'x'
155.86837911605835,key_press,Key.space
156.07468223571777,key_press,'x'
156.13231134414673,key_press,'x'
156.41472506523132,key_press,'x'
156.6607048511505,key_press,Key.space
159.2316174507141,key_press,'x'
159.31437301635742,key_press,'x'
159.37960195541382,key_press,'x'
159.43354511260986,key_press,'x'
159.54219365119934,key_press,'x'
159.58768153190613,key_press,'x'
160.12856197357178,key_press,Key.space
160.26950359344482,key_press,'x'
160.39452242851257,key_press,'x'
160.7264416217804,key_press,'x'
160.86061716079712,key_press,'x'
160.89409565925598,key_press,'x'
161.11230659484863,key_press,'x'
161.30951595306396,key_press,'x'
161.80246448516846,key_press,'x'
161.93109917640686,key_press,'x'
162.1544041633606,key_press,'x'
162.283367395401,key_press,'x'
162.49663376808167,key_press,'x'
162.64113974571228,key_press,'x'
162.77346181869507,key_press,Key.space
163.05059790611267,key_press,'x'
163.29579758644104,key_press,'x'
163.47004508972168,key_press,'x'
163.63017654418945,key_press,'x'
163.72518110275269,key_press,Key.space
163.85059189796448,key_press,'x'
163.9865915775299,key_press,'x'
164.1464719772339,key_press,'x'
164.4551019668579,key_press,Key.space
165.17730236053467,key_press,'x'
165.3061125278473,key_press,'x'
165.4564962387085,key_press,'x'
165.6022548675537,key_press,Key.space
165.91069221496582,key_press,'x'
166.01270985603333,key_press,'x'
166.60515809059143,key_press,Key.space
167.6517322063446,key_press,'x'
167.72367787361145,key_press,'x'
167.9105246067047,key_press,'x'
168.14242434501648,key_press,'x'
168.3307580947876,key_press,Key.space
168.50370979309082,key_press,'x'
168.61283707618713,key_press,'x'
168.91888403892517,key_press,'x'
169.7778046131134,key_press,Key.space
170.27186846733093,key_press,'x'
170.4045684337616,key_press,'x'
170.54025387763977,key_press,'x'
171.1486315727234,key_press,'x'
171.28585600852966,key_press,'x'
171.60106801986694,key_press,'x'
171.66586875915527,key_press,'x'
171.99531722068787,key_press,'x'
172.14505815505981,key_press,Key.space
172.77015852928162,key_press,'x'
172.9858546257019,key_press,'x'
173.2984495162964,key_press,'x'
173.47461771965027,key_press,Key.space
173.8295133113861,key_press,'x'
174.24112486839294,key_press,'x'
174.53234434127808,key_press,'x'
175.1090157032013,key_press,Key.backspace
175.20406293869019,key_press,'x'
175.38577389717102,key_press,'x'
175.56643390655518,key_press,'x'
176.7224464416504,key_press,'x'
176.88714146614075,key_press,'x'
177.0567762851715,key_press,'x'
177.19127941131592,key_press,'x'
177.22463989257812,key_press,Key.space
177.62808966636658,key_press,'x'
177.8683786392212,key_press,'x'
177.91147899627686,key_press,'x'
178.0979082584381,key_press,'x'
178.30180716514587,key_press,Key.space
178.66239953041077,key_press,Key.backspace
178.9552264213562,key_press,Key.backspace
179.81542372703552,key_press,'x'
179.96160888671875,key_press,'x'
180.1768720149994,key_press,'x'
180.19922852516174,key_press,'x'
180.22111773490906,key_press,'x'
180.42016792297363,key_press,'x'
180.53169178962708,key_press,'x'
180.60657119750977,key_press,'x'
180.95876812934875,key_press,Key.space
181.65947556495667,key_press,'x'
181.7761902809143,key_press,'x'
181.96342658996582,key_press,'x'
182.12854599952698,key_press,Key.space
182.3004367351532,key_press,'x'
182.34865832328796,key_press,'x'
182.38385653495789,key_press,'x'
182.55105209350586,key_press,Key.space
182.8803265094757,key_press,'x'
183.9800443649292,key_press,'x'
184.00465488433838,key_press,'x'
184.25424981117249,key_press,'x'
184.4733009338379,key_press,'x'
184.67555379867554,key_press,'x'
185.0506546497345,key_press,'x'
185.2564082145691,key_press,'x'
185.45795249938965,key_press,'x'
185.79162788391113,key_press,'x'
185.84892177581787,key_press,'x'
185.94933915138245,key_press,Key.space
186.88285303115845,key_press,'x'
187.04343461990356,key_press,'x'
187.22521471977234,key_press,'x'
187.5811939239502,key_press,'x'
187.6862759590149,key_press,'x'
187.86838006973267,key_press,'x'
188.4322075843811,key_press,'x'
188.4322075843811,key_press,'x'
188.7451615333557,key_press,Key.space
188.99138140678406,key_press,Key.space
189.42501068115234,key_press,'x'
189.67113947868347,key_press,'x'
189.79557871818542,key_press,'x'
189.96375679969788,key_press,'x'
190.08369302749634,key_press,'x'
190.54622530937195,key_press,Key.space
