0,1,2,cognitive_load
timestamp,event_type,value,low
15.395820140838623,key_press,'g',low
15.518285751342773,key_press,Key.space,low
15.753492832183838,key_press,'c',low
15.934881448745728,key_press,'o',low
16.14228343963623,key_press,'n',low
16.48049235343933,key_press,'t',low
16.65064311027527,key_press,'i',low
16.771729230880737,key_press,'o',low
17.855051517486572,key_press,'n',low
18.050668954849243,key_press,'i',low
18.756457805633545,key_press,'o',low
18.90553641319275,key_press,'s',low
19.05005431175232,key_press,'l',low
19.47201919555664,key_press,'y',low
19.712307929992676,key_press,Key.space,low
20.659777641296387,key_press,'w',low
20.83214569091797,key_press,'i',low
21.177709817886353,key_press,'t',low
21.28781032562256,key_press,'h',low
21.765408277511597,key_press,'o',low
21.94136667251587,key_press,'u',low
22.050716638565063,key_press,'t',low
22.20282554626465,key_press,Key.space,low
22.597156524658203,key_press,'s',low
22.94130253791809,key_press,'t',low
23.21005368232727,key_press,'o',low
23.363480806350708,key_press,'p',low
23.49173617362976,key_press,'p',low
23.6915500164032,key_press,'i',low
25.124012231826782,key_press,Key.backspace,low
25.43523907661438,key_press,'i',low
25.61665630340576,key_press,'n',low
25.797189950942993,key_press,'g',low
25.912589073181152,key_press,Key.space,low
26.501055002212524,key_press,'a',low
26.62829899787903,key_press,'n',low
26.772330045700073,key_press,'s',low
26.898441314697266,key_press,Key.space,low
27.503775119781494,key_press,'w',low
27.661730766296387,key_press,'i',low
27.941222429275513,key_press,'t',low
28.099801063537598,key_press,'h',low
28.644646883010864,key_press,'o',low
28.88180899620056,key_press,'u',low
29.19172167778015,key_press,'t',low
29.323127269744873,key_press,Key.space,low
30.182207584381104,key_press,'t',low
30.342570304870605,key_press,'h',low
30.46742558479309,key_press,'i',low
30.624611139297485,key_press,'n',low
30.78426504135132,key_press,'k',low
31.012848377227783,key_press,'i',low
31.203126430511475,key_press,'n',low
31.39550542831421,key_press,'g',low
31.558239936828613,key_press,Key.space,low
32.1455454826355,key_press,'t',low
32.247148275375366,key_press,'o',low
32.39597725868225,key_press,'o',low
32.58549404144287,key_press,Key.space,low
33.13411068916321,key_press,'m',low
33.322936058044434,key_press,'u',low
33.50417995452881,key_press,'c',low
33.69467878341675,key_press,'h',low
33.92521095275879,key_press,Key.space,low
34.97731423377991,key_press,'.',low
35.211076498031616,key_press,Key.space,low
35.39592981338501,key_press,'i',low
35.58129143714905,key_press,Key.space,low
35.81823396682739,key_press,'a',low
35.96104598045349,key_press,'m',low
36.18451809883118,key_press,Key.space,low
37.03815484046936,key_press,'f',low
37.16464614868164,key_press,'o',low
37.56894278526306,key_press,'c',low
37.72042107582092,key_press,'u',low
38.115477085113525,key_press,'s',low
38.24162721633911,key_press,'i',low
38.45058488845825,key_press,'n',low
38.72208881378174,key_press,'g',low
38.88320446014404,key_press,Key.space,low
39.816051721572876,key_press,'o',low
40.0675733089447,key_press,'n',low
40.26385283470154,key_press,Key.space,low
40.63528776168823,key_press,'t',low
40.78656792640686,key_press,'y',low
41.05679512023926,key_press,'p',low
41.28820300102234,key_press,'i',low
41.48859262466431,key_press,'n',low
41.61552810668945,key_press,'g',low
41.726982831954956,key_press,Key.space,low
41.897687673568726,key_press,'t',low
41.95822548866272,key_press,'h',low
42.07347846031189,key_press,'e',low
42.22626876831055,key_press,Key.space,low
42.862812519073486,key_press,'x',low
43.23861575126648,key_press,Key.backspace,low
43.35881471633911,key_press,'s',low
43.68741250038147,key_press,'m',low
43.86791205406189,key_press,'o',low
43.989073514938354,key_press,'o',low
44.29836392402649,key_press,'y',low
44.70330834388733,key_press,Key.backspace,low
44.84367632865906,key_press,'t',low
44.978142738342285,key_press,'l',low
45.75604867935181,key_press,'y',low
45.9631781578064,key_press,Key.space,low
46.633817195892334,key_press,'a',low
46.75159502029419,key_press,'n',low
46.98860740661621,key_press,'d',low
47.063536405563354,key_press,Key.space,low
47.254491567611694,key_press,'m',low
47.34736776351929,key_press,'a',low
47.53620767593384,key_press,'i',low
47.6616096496582,key_press,'n',low
47.8969783782959,key_press,'t',low
48.02603363990784,key_press,'a',low
48.1768217086792,key_press,'i',low
48.30210876464844,key_press,'n',low
48.663283824920654,key_press,'i',low
48.817245960235596,key_press,'n',low
48.83668112754822,key_press,'n',low
49.043373346328735,key_press,'g',low
49.15282416343689,key_press,Key.space,low
49.851166009902954,key_press,'a',low
50.33791637420654,key_press,Key.space,low
50.44127130508423,key_press,'s',low
50.65894961357117,key_press,'t',low
50.90983724594116,key_press,'e',low
51.10715889930725,key_press,'a',low
51.323630571365356,key_press,'d',low
51.509472370147705,key_press,'y',low
51.706852197647095,key_press,Key.space,low
52.5917010307312,key_press,'s',low
52.843424558639526,key_press,'p',low
52.98546743392944,key_press,'p',low
53.128390312194824,key_press,'e',low
53.35445547103882,key_press,'d',low
53.546907901763916,key_press,Key.space,low
54.86369180679321,key_press,'w',low
54.998114824295044,key_press,'h',low
55.16743516921997,key_press,'i',low
55.38806390762329,key_press,'l',low
55.57365083694458,key_press,'e',low
55.689916133880615,key_press,Key.space,low
56.04280138015747,key_press,'w',low
56.4273464679718,key_press,'r',low
56.92557382583618,key_press,'i',low
57.14428949356079,key_press,'t',low
57.30097937583923,key_press,'i',low
57.52227330207825,key_press,'n',low
57.84446382522583,key_press,'g',low
57.967676877975464,key_press,Key.space,low
58.884525775909424,key_press,'e',low
59.06571054458618,key_press,'a',low
59.368826389312744,key_press,'c',low
59.54404854774475,key_press,'h',low
59.726096391677856,key_press,Key.space,low
59.92609214782715,key_press,'w',low
60.18951344490051,key_press,'o',low
60.39076066017151,key_press,'r',low
60.59790062904358,key_press,'d',low
60.78252673149109,key_press,Key.space,low
61.019609212875366,key_press,'a',low
61.17373442649841,key_press,'n',low
61.28822731971741,key_press,'d',low
61.46143913269043,key_press,Key.space,low
62.00504660606384,key_press,'o',low
62.225008964538574,key_press,'n',low
62.47553205490112,key_press,'e',low
62.786296367645264,key_press,Key.space,low
62.95426392555237,key_press,'a',low
63.27300548553467,key_press,'f',low
63.72607183456421,key_press,'t',low
63.89651131629944,key_press,'e',low
63.95547842979431,key_press,'r',low
64.1756682395935,key_press,Key.space,low
64.50371789932251,key_press,'o',low
64.75495862960815,key_press,'n',low
65.05020809173584,key_press,'e',low
65.20895791053772,key_press,Key.space,low
66.89954972267151,key_press,'t',low
67.00381922721863,key_press,'h',low
67.08577418327332,key_press,'e',low
67.21497130393982,key_press,Key.space,low
67.61991858482361,key_press,'g',low
67.80292892456055,key_press,'o',low
67.89601945877075,key_press,'a',low
68.05159544944763,key_press,'l',low
68.30373620986938,key_press,Key.space,low
68.4950361251831,key_press,'i',low
68.62705612182617,key_press,'s',low
68.75419211387634,key_press,Key.space,low
69.06379103660583,key_press,'t',low
69.25783562660217,key_press,'o',low
69.4922935962677,key_press,Key.space,low
69.71632146835327,key_press,'k',low
70.01725792884827,key_press,'e',low
70.18111109733582,key_press,'e',low
70.35123300552368,key_press,'p',low
70.61409211158752,key_press,Key.space,low
71.36490797996521,key_press,'t',low
71.69243717193604,key_press,'t',low
71.76889657974243,key_press,'h',low
71.89414548873901,key_press,'e',low
72.02934193611145,key_press,Key.space,low
72.6163501739502,key_press,'t',low
72.81046676635742,key_press,'y',low
72.96317458152771,key_press,'p',low
73.17602229118347,key_press,'i',low
73.34898519515991,key_press,'n',low
73.5058183670044,key_press,'g',low
73.61080837249756,key_press,Key.space,low
73.87187170982361,key_press,'t',low
73.9467990398407,key_press,'h',low
74.06357860565186,key_press,'e',low
74.22517657279968,key_press,Key.space,low
74.82717227935791,key_press,'r',low
74.95774722099304,key_press,'e',low
75.19360971450806,key_press,'p',low
75.35630869865417,key_press,'r',low
75.46211743354797,key_press,'e',low
75.63192844390869,key_press,'s',low
75.81680130958557,key_press,'e',low
75.99791717529297,key_press,'n',low
76.11723351478577,key_press,'t',low
76.28691816329956,key_press,'s',low
76.52059078216553,key_press,Key.space,low
78.69949388504028,key_press,'l',low
78.97256255149841,key_press,'o',low
79.27316784858704,key_press,'w',low
79.42890548706055,key_press,Key.space,low
79.61169791221619,key_press,'a',low
80.06780004501343,key_press,Key.backspace,low
80.42766857147217,key_press,'x',low
80.82459688186646,key_press,Key.backspace,low
80.99538064002991,key_press,'c',low
81.08365440368652,key_press,'o',low
81.31826710700989,key_press,'n',low
81.77271580696106,key_press,'g',low
81.94253301620483,key_press,'i',low
83.21205449104309,key_press,'n',low
83.36445236206055,key_press,'i',low
84.83677911758423,key_press,'v',low
84.93197393417358,key_press,'a',low
85.28098630905151,key_press,'t',low
85.71813869476318,key_press,'i',low
85.8703362941742,key_press,'v',low
86.04282116889954,key_press,'e',low
86.10802125930786,key_press,Key.space,low
87.11177968978882,key_press,'k',low
87.53818821907043,key_press,'=',low
87.76882576942444,key_press,'l',low
87.93560004234314,key_press,'o',low
88.00137376785278,key_press,'a',low
88.22399926185608,key_press,'d',low
88.43381237983704,key_press,Key.space,low
